	-18.6717	1.43527	-57.3118
	-18.6986	1.41208	-57.2622
	-18.7111	1.41837	-57.2073
	-18.7381	1.39523	-57.1577
	-18.773	1.32476	-57.142
	-18.7879	1.32476	-57.1454
	-18.8224	1.22484	-57.1318
	-18.8658	1.13648	-57.1482
	-18.9003	1.03657	-57.1347
	-18.9585	0.948225	-57.1546
	-19.0074	0.818886	-57.1469
	-19.0507	0.730545	-57.1636
	-19.094	0.642209	-57.1804
	-19.1372	0.553876	-57.1972
	-19.1953	0.465548	-57.2177
	-19.2092	0.406665	-57.2255
	-19.2673	0.318344	-57.2461
	-19.3099	0.20059	-57.2655
	-19.3674	0.0828434	-57.2885
	-19.4161	-0.0464346	-57.2817
	-19.4649	-0.175699	-57.275
	-19.5199	-0.316471	-57.2419
	-19.5606	-0.427785	-57.2031
	-19.6013	-0.53907	-57.1644
	-19.6277	-0.620903	-57.1198
	-19.6747	-0.743605	-57.0547
	-19.7074	-0.836829	-56.9837
	-19.7396	-0.95942	-56.9151
	-19.7873	-1.05253	-56.8476
	-19.8195	-1.17501	-56.7791
	-19.8437	-1.2794	-56.6781
	-19.8708	-1.33155	-56.6312
	-19.9094	-1.46521	-56.5362
	-19.9272	-1.55804	-56.4617
	-19.9665	-1.66211	-56.3642
	-19.9907	-1.76609	-56.2631
	-20.0213	-1.88123	-56.1355
	-20.0455	-1.985	-56.0344
	-20.0697	-2.08867	-55.9333
	-20.0939	-2.19225	-55.8322
	-20.1118	-2.28458	-55.7576
	-20.136	-2.38799	-55.6565
	-20.1387	-2.48019	-55.5783
	-20.1559	-2.60174	-55.5064
	-20.1801	-2.70491	-55.4052
	-20.198	-2.79693	-55.3307
	-20.2152	-2.91829	-55.2588
	-20.2266	-2.99917	-55.2109
	-20.2445	-3.09104	-55.1364
	-20.2559	-3.17186	-55.0885
	-20.2738	-3.26364	-55.014
	-20.2852	-3.34439	-54.9662
	-20.303	-3.43608	-54.8917
	-20.3145	-3.51676	-54.8439
	-20.3259	-3.59743	-54.7961
	-20.3317	-3.63775	-54.7722
	-20.3495	-3.72929	-54.6978
	-20.3616	-3.78049	-54.6472
	-20.3794	-3.87194	-54.5728
	-20.3915	-3.92308	-54.5222
	-20.4093	-4.01444	-54.4477
	-20.4278	-4.07636	-54.3705
	-20.4399	-4.12741	-54.3199
	-20.4591	-4.15986	-54.2397
	-20.4777	-4.22164	-54.1624
	-20.5026	-4.29414	-54.0583
	-20.5218	-4.32642	-53.9781
	-20.541	-4.35864	-53.8978
	-20.5666	-4.40153	-53.7908
	-20.5922	-4.44432	-53.6837
	-20.6179	-4.48702	-53.5766
	-20.6435	-4.52962	-53.4695
	-20.6692	-4.57214	-53.3623
	-20.7019	-4.59577	-53.2255
	-20.7148	-4.61693	-53.1719
	-20.7476	-4.64035	-53.0349
	-20.7576	-4.68249	-52.9239
	-20.7746	-4.70565	-52.7831
	-20.8074	-4.72867	-52.646
	-20.8244	-4.75154	-52.5051
	-20.835	-4.76385	-52.391
	-20.8519	-4.78645	-52.25
	-20.8682	-4.83829	-52.1118
	-20.885	-4.86061	-51.9706
	-20.8954	-4.87247	-51.8564
	-20.9217	-4.88424	-51.7459
	-20.9321	-4.89592	-51.6316
	-20.9424	-4.9075	-51.5172
	-20.9552	-4.92795	-51.4633
	-20.9809	-4.96879	-51.3555
	-20.9847	-4.96996	-51.268
	-21.004	-5.00047	-51.1871
	-21.0238	-5.00153	-51.1034
	-21.0206	-5.02181	-51.0456
	-21.0334	-5.04206	-50.9916
	-21.0462	-5.06229	-50.9376
	-21.059	-5.08249	-50.8836
	-21.0654	-5.09259	-50.8566
	-21.0775	-5.14214	-50.8054
	-21.0679	-5.15222	-50.7746
	-21.0743	-5.16229	-50.7476
	-21.08	-5.20174	-50.7234
	-21.0864	-5.2118	-50.6964
	-21.0922	-5.25124	-50.6721
	-21.0922	-5.25124	-50.6721
	-21.0979	-5.29068	-50.6479
	-21.0972	-5.32006	-50.6507
	-21.1036	-5.3301	-50.6237
	-21.103	-5.35949	-50.6265
	-21.103	-5.35949	-50.6265
	-21.1023	-5.38888	-50.6293
	-21.1016	-5.41826	-50.6321
	-21.108	-5.4283	-50.6051
	-21.1074	-5.45768	-50.6079
	-21.1074	-5.45768	-50.6079
	-21.1138	-5.46771	-50.5809
	-21.1138	-5.46771	-50.5809
	-21.1131	-5.49709	-50.5838
	-21.1195	-5.50712	-50.5567
	-21.1195	-5.50712	-50.5567
	-21.1188	-5.5365	-50.5596
	-21.1252	-5.54652	-50.5325
	-21.1246	-5.5759	-50.5354
	-21.131	-5.58591	-50.5084
	-21.1303	-5.61529	-50.5112
	-21.1367	-5.6253	-50.4842
	-21.1424	-5.66468	-50.46
	-21.1488	-5.67467	-50.433
	-21.132	-5.70405	-50.432
	-21.1377	-5.74342	-50.4078
	-21.1505	-5.76338	-50.3538
	-21.1563	-5.80273	-50.3296
	-21.1394	-5.83211	-50.3286
	-21.1458	-5.84207	-50.3016
	-21.1515	-5.88141	-50.2774
	-21.1508	-5.91079	-50.2803
	-21.1397	-5.97949	-50.2553
	-21.1397	-5.97949	-50.2553
	-21.1383	-6.03824	-50.2611
	-21.1376	-6.06762	-50.264
	-21.1201	-6.12636	-50.2661
	-21.1194	-6.15574	-50.269
	-21.118	-6.21448	-50.2749
	-21.1004	-6.27322	-50.277
	-21.099	-6.33196	-50.283
	-21.0919	-6.35137	-50.313
	-21.0898	-6.43947	-50.322
	-21.0891	-6.46884	-50.325
	-21.0715	-6.52757	-50.3273
	-21.0637	-6.57634	-50.3604
	-21.0461	-6.63506	-50.3627
	-21.044	-6.72314	-50.3718
	-21.02	-6.77189	-50.4012
	-21.0024	-6.83061	-50.4036
	-20.9841	-6.91867	-50.4091
	-20.9826	-6.97738	-50.4154
	-20.9643	-7.06544	-50.421
	-20.9305	-7.12414	-50.4197
	-20.9129	-7.18284	-50.4222
	-20.8945	-7.27088	-50.428
	-20.8769	-7.32957	-50.4306
	-20.8585	-7.4176	-50.4364
	-20.8416	-7.44694	-50.4359
	-20.824	-7.50563	-50.4386
	-20.7895	-7.59364	-50.4408
	-20.7718	-7.65232	-50.4435
	-20.7373	-7.74033	-50.4458
	-20.7035	-7.799	-50.4449
	-20.6689	-7.88699	-50.4474
	-20.6414	-7.95562	-50.4194
	-20.6068	-8.04361	-50.422
	-20.573	-8.10226	-50.4212
	-20.5553	-8.16091	-50.4243
	-20.5207	-8.24888	-50.427
	-20.4868	-8.30753	-50.4263
	-20.4361	-8.39549	-50.4255
	-20.4015	-8.48344	-50.4284
	-20.3668	-8.57139	-50.4313
	-20.3161	-8.65933	-50.4307
	-20.2653	-8.74726	-50.4301
	-20.2306	-8.83519	-50.4333
	-20.1798	-8.92311	-50.4329
	-20.129	-9.01102	-50.4326
	-20.096	-9.04033	-50.4289
	-20.0444	-9.15753	-50.4322
	-19.9996	-9.25538	-50.405
	-19.9318	-9.37257	-50.405
	-19.8709	-9.4704	-50.3744
	-19.8192	-9.58756	-50.3782
	-19.7513	-9.7047	-50.3786
	-19.6903	-9.8025	-50.3483
	-19.6063	-9.91963	-50.3455
	-19.5783	-9.98812	-50.3187
	-19.5104	-10.1052	-50.3196
	-19.4425	-10.2223	-50.3206
	-19.3796	-10.3786	-50.2985
	-19.2955	-10.4957	-50.2963
	-19.2325	-10.6519	-50.2746
	-19.1645	-10.7689	-50.2763
	-19.0853	-10.9251	-50.2514
	-19.0231	-11.0521	-50.2262
	-18.9599	-11.2082	-50.2051
	-18.9154	-11.2766	-50.1757
	-18.8531	-11.4035	-50.1509
	-18.7898	-11.5595	-50.1302
	-18.7111	-11.6864	-50.1024
	-18.6477	-11.8424	-50.0821
	-18.5633	-11.9593	-50.0818
	-18.5007	-12.086	-50.0578
	-18.4372	-12.242	-50.0381
	-18.3583	-12.3687	-50.011
	-18.2955	-12.4954	-49.9875
	-18.2669	-12.5637	-49.9621
	-18.1879	-12.6903	-49.9354
	-18.125	-12.817	-49.9122
	-18.0621	-12.9436	-49.8891
	-17.9992	-13.0702	-49.8661
	-17.9199	-13.1968	-49.8401
	-17.8569	-13.3234	-49.8174
	-17.7784	-13.4207	-49.7873
	-17.7099	-13.5374	-49.7922
	-17.6314	-13.6348	-49.7623
	-17.5528	-13.7321	-49.7325
	-17.4742	-13.8294	-49.7028
	-17.3902	-13.9169	-49.7006
	-17.3115	-14.0142	-49.6712
	-17.2275	-14.1016	-49.6693
	-17.1496	-14.1697	-49.6355
	-17.0656	-14.2572	-49.6338
	-16.9653	-14.3447	-49.6292
	-16.937	-14.3836	-49.6003
	-16.8367	-14.4711	-49.5959
	-16.7535	-14.5293	-49.59
	-16.6746	-14.6265	-49.5615
	-16.5956	-14.7237	-49.5331
	-16.5115	-14.8111	-49.5322
	-16.4324	-14.9083	-49.5041
	-16.3533	-15.0055	-49.4761
	-16.2741	-15.1026	-49.4482
	-16.2406	-15.1317	-49.4471
	-16.1614	-15.2288	-49.4194
	-16.0821	-15.3259	-49.3918
	-16.0183	-15.4521	-49.372
	-15.9437	-15.5589	-49.3172
	-15.8806	-15.656	-49.2928
	-15.8175	-15.753	-49.2686
	-15.738	-15.85	-49.2416
	-15.7084	-15.9179	-49.2182
	-15.6451	-16.0149	-49.1942
	-15.5655	-16.1119	-49.1675
	-15.5069	-16.2185	-49.1162
	-15.4272	-16.3154	-49.0897
	-15.3638	-16.4124	-49.0661
	-15.2839	-16.5093	-49.0398
	-15.2213	-16.5771	-49.0113
	-15.1414	-16.6739	-48.9853
	-15.0623	-16.7417	-48.9543
	-14.9877	-16.8191	-48.8958
	-14.9085	-16.8869	-48.8649
	-14.8128	-16.9546	-48.8315
	-14.7334	-17.0224	-48.8008
	-14.6842	-17.0224	-48.7929
	-14.6048	-17.0901	-48.7623
	-14.5097	-17.1288	-48.7241
	-14.4146	-17.1674	-48.686
	-14.3402	-17.2156	-48.623
	-14.2449	-17.2543	-48.5851
	-14.1496	-17.2929	-48.5473
	-14.055	-17.3024	-48.5044
	-13.9595	-17.341	-48.4668
	-13.8935	-17.341	-48.4567
	-13.7987	-17.3506	-48.414
	-13.7039	-17.3601	-48.3715
	-13.5883	-17.3601	-48.3542
	-13.4933	-17.3697	-48.3119
	-13.3825	-17.3501	-48.2621
	-13.2708	-17.3597	-48.2175
	-13.1723	-17.3306	-48.198
	-13.0565	-17.3306	-48.1814
	-12.9904	-17.3306	-48.172
	-12.8753	-17.3015	-48.1504
	-12.7633	-17.3111	-48.1065
	-12.6481	-17.282	-48.0853
	-12.5495	-17.2529	-48.0664
	-12.4373	-17.2624	-48.0229
	-12.322	-17.2334	-48.0021
	-12.2059	-17.2334	-47.9866
	-12.1599	-17.2429	-47.9523
	-12.0444	-17.2138	-47.9318
	-11.9449	-17.2138	-47.9188
	-11.846	-17.1848	-47.9007
	-11.7299	-17.1848	-47.8858
	-11.6303	-17.1848	-47.8731
	-11.5313	-17.1557	-47.8554
	-11.4317	-17.1557	-47.843
	-11.3327	-17.1266	-47.8255
	-11.2829	-17.1266	-47.8193
	-11.1833	-17.1266	-47.8072
	-11.0842	-17.0976	-47.7899
	-10.9646	-17.0881	-47.8037
	-10.8649	-17.0881	-47.7919
	-10.7626	-17.0495	-47.8028
	-10.6629	-17.0495	-47.7912
	-10.5435	-17.04	-47.8055
	-10.4936	-17.04	-47.7998
	-10.394	-17.04	-47.7885
	-10.2912	-17.0304	-47.8051
	-10.1749	-17.0304	-47.7921
	-10.0556	-17.0209	-47.8071
	-9.95533	-17.05	-47.8014
	-9.83904	-17.05	-47.7889
	-9.7198	-17.0404	-47.8043
	-9.66997	-17.0404	-47.799
	-9.55369	-17.0404	-47.7869
	-9.43453	-17.0309	-47.8026
	-9.30216	-17.0018	-47.7839
	-9.18585	-17.0018	-47.7722
	-9.06953	-17.0018	-47.7607
	-8.93658	-17.0018	-47.7477
	-8.8041	-16.9728	-47.7297
	-8.6711	-16.9728	-47.7171
	-8.53856	-16.9437	-47.6995
	-8.38888	-16.9437	-47.6857
	-8.32236	-16.9437	-47.6797
	-8.17311	-16.9146	-47.6611
	-8.02382	-16.8855	-47.6428
	-7.87449	-16.8565	-47.6247
	-7.72512	-16.8274	-47.6069
	-7.55865	-16.8274	-47.5931
	-7.40922	-16.7983	-47.5758
	-7.32636	-16.7692	-47.564
	-7.16021	-16.7402	-47.5458
	-6.97736	-16.7111	-47.5267
	-6.81112	-16.682	-47.5091
	-6.62817	-16.6529	-47.4907
	-6.4638	-16.6334	-47.4459
	-6.28071	-16.6043	-47.4281
	-6.09757	-16.5752	-47.4107
	-6.01416	-16.5752	-47.4053
	-5.83272	-16.5556	-47.3605
	-5.65113	-16.5361	-47.3161
	-5.46774	-16.507	-47.3
	-5.2689	-16.5165	-47.2605
	-5.08537	-16.4874	-47.2451
	-4.90302	-16.4969	-47.2073
	-4.70264	-16.4678	-47.1918
	-4.6037	-16.4774	-47.1589
	-4.4197	-16.4774	-47.1499
	-4.23695	-16.4869	-47.1133
	-4.03612	-16.4869	-47.1044
	-3.85201	-16.4869	-47.0965
	-3.65224	-16.4964	-47.0605
	-3.46804	-16.4964	-47.0534
	-3.28482	-16.5059	-47.0187
	-3.10037	-16.5349	-47.0174
	-2.93284	-16.5349	-47.012
	-2.84993	-16.5444	-46.9814
	-2.66543	-16.5735	-46.981
	-2.49784	-16.5735	-46.9763
	-2.33023	-16.5735	-46.972
	-2.1625	-16.6026	-46.973
	-1.99489	-16.6026	-46.9692
	-1.82728	-16.6026	-46.9658
	-1.74347	-16.6026	-46.9642
	-1.50834	-16.5931	-46.988
	-1.35752	-16.5931	-46.9857
	-1.27372	-16.5931	-46.9845
	-1.1229	-16.5931	-46.9825
	-0.988526	-16.5836	-47.009
	-0.837739	-16.5836	-47.0075
	-0.686949	-16.5836	-47.0062
	-0.536186	-16.5545	-47.0002
	-0.402141	-16.5545	-46.9995
	-0.251263	-16.545	-47.0269
	-0.117256	-16.545	-47.0266
	-0.0502526	-16.545	-47.0266
	0.100505	-16.545	-47.0266
	0.234525	-16.516	-47.0218
	0.368427	-16.5064	-47.0502
	0.519146	-16.5064	-47.0509
	0.65292	-16.4969	-47.0797
	0.736666	-16.4678	-47.0753
	0.870339	-16.4583	-47.1044
	1.00423	-16.4583	-47.1058
	1.15451	-16.4488	-47.1355
	1.28836	-16.4488	-47.1372
	1.42185	-16.4102	-47.1621
	1.55566	-16.4102	-47.1642
	1.68896	-16.4007	-47.1945
	1.82272	-16.4007	-47.1971
	1.8896	-16.4007	-47.1984
	2.00614	-16.362	-47.2238
	2.12315	-16.362	-47.2264
	2.24015	-16.362	-47.2291
	2.34043	-16.362	-47.2316
	2.44085	-16.3329	-47.2292
	2.54113	-16.3329	-47.2319
	2.6247	-16.3329	-47.2342
	2.70841	-16.3038	-47.2316
	2.75855	-16.3038	-47.2331
	2.82541	-16.3038	-47.2351
	2.89226	-16.3038	-47.2372
	2.95927	-16.2747	-47.2342
	3.02612	-16.2747	-47.2364
	3.07626	-16.2747	-47.2381
	3.14328	-16.2456	-47.2353
	3.19342	-16.2456	-47.237
	3.21013	-16.2456	-47.2376
	3.26027	-16.2456	-47.2393
	3.30959	-16.207	-47.264
	3.35971	-16.207	-47.2659
	3.40983	-16.207	-47.2677
	3.45995	-16.207	-47.2695
	3.49337	-16.207	-47.2708
	3.54349	-16.207	-47.2727
	3.5769	-16.207	-47.274
	3.62682	-16.2361	-47.281
	3.67582	-16.2265	-47.3109
	3.74262	-16.2265	-47.3135
	3.79272	-16.2265	-47.3156
	3.8593	-16.2556	-47.3234
	3.90939	-16.2556	-47.3255
	3.97618	-16.2556	-47.3283
	4.02627	-16.2556	-47.3305
	4.05966	-16.2556	-47.332
	4.12644	-16.2556	-47.3349
	4.17652	-16.2556	-47.3372
	4.2433	-16.2556	-47.3402
	4.31008	-16.2556	-47.3433
	4.36016	-16.2556	-47.3457
	4.41024	-16.2556	-47.348
	4.44362	-16.2556	-47.3496
	4.4937	-16.2556	-47.3521
	4.54402	-16.2265	-47.3495
	4.5941	-16.2265	-47.352
	4.64417	-16.2265	-47.3545
	4.67756	-16.2265	-47.3562
	4.71094	-16.2265	-47.3579
	4.74432	-16.2265	-47.3596
	4.7777	-16.2265	-47.3613
	4.79439	-16.2265	-47.3622
